timestamp,recordtime,lat,long,alt,speed,course,verticalAccuracy,horizontalAccuracy,locTimeStamp,accelerationX,accelerationY,accelerationZ,HeadingX,HeadingY,HeadingZ,TrueHeading,MagneticHeading,HeadingAccuracy,RotationX,RotationY,RotationZ,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ
306,3.06,40.68332,-75.289,110.0222,20.88,270.7072,8,10,1422118169,-0.006774902,-0.01721191,-1.058075,26.77231,10.63287,-26.06659,281.0742,293.4341,25,-0.006310094,-0.03251933,-0.05627472,0.3878757,-0.006125341,-0.05135538,-0.06072106,-0.02377735,-0.000237485,-0.03529513,-0.1250175,-0.02320298
307,3.07,40.68332,-75.289,110.0222,20.88,270.7072,8,10,1422118169,0.003723145,0.03450012,-1.178802,26.77231,10.63287,-26.06659,281.0742,293.4341,25,-0.02812298,-0.04049922,-0.06375927,0.3879236,-0.005914006,-0.04855731,-0.03789444,-0.002203824,0.003444617,0.00604433,-0.08099367,0.0709169
308,3.08,40.68332,-75.289,110.0222,20.88,270.7072,8,10,1422118169,0.008590698,0.09594727,-1.073944,27.05537,10.63287,-26.54398,281.031,293.391,25,-0.06617875,-0.03523895,-0.05921619,0.3879411,-0.006199237,-0.04899577,-0.03017605,-0.01933656,-0.003705701,0.009914903,-0.01447605,-0.1800217
309,3.09,40.68332,-75.289,110.0222,20.88,270.7072,8,10,1422118169,-0.03567505,0.01062012,-0.8991241,27.05537,10.63287,-26.54398,281.031,293.391,25,-0.06617875,-0.03523895,-0.05921619,0.3879411,-0.006199237,-0.04899577,-0.03017605,-0.01933656,-0.003705701,0.009914903,-0.01447605,-0.1800217
310,3.1,40.68332,-75.289,110.0222,20.88,270.7072,8,10,1422118169,0.01583862,-0.05474854,-0.8644867,26.98461,10.20822,-27.02139,280.9796,293.3396,25,0.01864479,-0.05174202,-0.07308833,0.387914,-0.006675291,-0.05029803,-0.02996513,-0.03044601,-0.003602832,-0.02900825,-0.03965671,0.09958892
311,3.11,40.68332,-75.289,110.0222,20.88,270.7072,8,10,1422118169,0.01583862,-0.05474854,-0.8644867,26.98461,10.20822,-27.02139,280.9796,293.3396,25,0.02840581,-0.05515114,-0.06068785,0.3877925,-0.007014832,-0.05021033,0.01659173,-0.03057948,-0.01303508,-0.01698088,-0.1421997,0.1829955
312,3.12,40.68332,-75.289,110.0222,20.88,270.7072,8,10,1422118169,0.01847839,0.146347,-0.9807587,26.70155,10.42056,-26.74857,280.9337,293.2936,25,0.01378825,-0.05554422,-0.06818039,0.3877607,-0.007378343,-0.04993782,0.02635275,-0.03398864,-0.0006347286,0.0232077,-0.1046656,0.1342395
313,3.13,40.68332,-75.289,110.0222,20.88,270.7072,8,10,1422118169,0.05348206,0.09262085,-0.94133,26.70155,10.42056,-26.74857,280.9337,293.2936,25,0.01989408,-0.05783054,-0.06073578,0.3876807,-0.007747227,-0.04977716,0.0117352,-0.03438177,-0.008127393,0.02194349,0.02916185,0.04905489
314,3.14,40.68332,-75.289,110.0222,20.88,270.7072,8,10,1422118169,0.02650452,-0.03269958,-0.8689575,26.45387,10.31439,-26.98727,280.8877,293.2477,25,0.02876267,-0.07489049,-0.05804759,0.3877012,-0.00707741,-0.05355756,0.01781553,-0.03666141,-0.0006824017,0.06054926,0.03908889,0.05721117
315,3.15,40.68332,-75.289,110.0222,20.88,270.7072,8,10,1422118169,0.01173401,-0.0007324219,-0.816925,26.45387,10.31439,-26.98727,280.8877,293.2477,25,0.02610484,-0.06139918,-0.06433638,0.3877255,-0.007670904,-0.05324857,0.02668413,-0.05372139,0.002005664,0.03416447,-0.08592299,0.1295957
316,3.16,40.68332,-75.289,110.0222,20.88,270.7072,8,10,1422118169,0.03227234,0.05656433,-0.944931,26.45387,10.31439,-26.98727,280.8877,293.2477,25,0.0470269,-0.06951223,-0.06039863,0.3877255,-0.007670904,-0.05324857,0.02668413,-0.05372139,0.002005664,0.03416447,-0.08592299,0.1295957
317,3.17,40.68332,-75.289,110.0222,20.88,270.7072,8,10,1422118169,0.03227234,0.05656433,-0.944931,26.31234,10.10206,-27.32834,280.8379,293.1979,25,0.0470269,-0.06951223,-0.06039863,0.3877255,-0.007670904,-0.05324857,0.02668413,-0.05372139,0.002005664,0.03416447,-0.08592299,0.1295957
318,3.18,40.68332,-75.289,110.0222,20.88,270.7072,8,10,1422118169,0.03227234,0.05656433,-0.944931,26.31234,10.10206,-27.32834,280.8379,293.1979,25,0.0470269,-0.06951223,-0.06039863,0.3877255,-0.007670904,-0.05324857,0.02668413,-0.05372139,0.002005664,0.03416447,-0.08592299,0.1295957
319,3.19,40.68332,-75.289,110.0222,20.88,270.7072,8,10,1422118169,-0.03990173,-0.001159668,-1.101151,26.10004,10.17283,-26.85092,280.7921,293.1521,25,0.01118954,-0.04941123,-0.06334382,0.3876939,-0.008613042,-0.05254799,0.04494837,-0.04834323,-0.0003456346,0.04087339,0.004040521,0.0536516
320,3.2,40.68332,-75.289,110.0222,20.88,270.7072,8,10,1422118169,-0.07804871,-0.04788208,-1.073868,26.10004,10.17283,-26.85092,280.7921,293.1521,25,0.01392514,-0.06416886,-0.06441467,0.3874816,-0.009373261,-0.05219263,0.009111012,-0.02824232,-0.003291083,-0.007698966,0.02134791,-0.1272906
321,3.21,40.68332,-75.289,110.0222,20.88,270.7072,8,10,1422118169,0.008148193,-0.0304718,-0.9788513,26.06465,10.49133,-26.47577,280.7542,293.1142,25,0.0210427,-0.05531572,-0.05706302,0.387416,-0.009835206,-0.05203717,0.01184661,-0.04299998,-0.004362005,-0.03008,-0.05317335,-0.1025524
322,3.22,40.68332,-75.289,110.0222,20.88,270.7072,8,10,1422118169,0.01029968,0.05023193,-1.088196,26.06465,10.49133,-26.47577,280.7542,293.1142,25,0.0383117,-0.05864547,-0.06794363,0.3873018,-0.01277838,-0.04804075,0.01898976,-0.03416314,0.002989167,-0.06528542,-0.09590436,-0.07510308
323,3.23,40.68332,-75.289,110.0222,20.88,270.7072,8,10,1422118169,0.02026367,0.08363342,-1.229599,25.95851,10.59749,-26.30527,280.72,293.08,25,0.03832608,-0.05987452,-0.06670366,0.3872485,-0.01317274,-0.04761461,0.03625877,-0.03749293,-0.007891575,0.02130562,-0.07806842,0.01992866
324,3.24,40.68332,-75.289,110.0222,20.88,270.7072,8,10,1422118169,-0.01506042,0.05705261,-1.138184,25.95851,10.59749,-26.30527,280.72,293.08,25,0.01003559,-0.05070233,-0.06948507,0.3871804,-0.01355627,-0.04726125,0.03627316,-0.03872203,-0.006651734,0.02384041,0.002988274,-0.08940419
325,3.25,40.68332,-75.289,110.0222,20.88,270.7072,8,10,1422118169,-0.01506042,0.05705261,-1.138184,26.13542,11.26987,-26.1348,280.6994,293.0594,25,0.01003559,-0.05070233,-0.06948507,0.3871804,-0.01355627,-0.04726125,0.03627316,-0.03872203,-0.006651734,0.02384041,0.002988274,-0.08940419
326,3.26,40.68332,-75.289,110.0222,20.88,270.7072,8,10,1422118169,-0.01506042,0.05705261,-1.138184,26.13542,11.26987,-26.1348,280.6994,293.0594,25,0.01003559,-0.05070233,-0.06948507,0.3871804,-0.01355627,-0.04726125,0.03627316,-0.03872203,-0.006651734,0.02384041,0.002988274,-0.08940419
327,3.27,40.68332,-75.289,110.0222,20.88,270.7072,8,10,1422118169,-0.03820801,-0.02238464,-0.936203,26.1708,11.44681,-25.69144,280.6829,293.0429,25,0.05395005,-0.04711824,-0.06177256,0.3869927,-0.01417017,-0.04702019,0.01636817,-0.02069334,-0.008214268,-0.0272278,-0.05464752,-0.03680428
328,3.28,40.68332,-75.289,110.0222,20.88,270.7072,8,10,1422118169,0.0280304,0.03819275,-0.982666,26.1708,11.44681,-25.69144,280.6829,293.0429,25,0.05400757,-0.05203444,-0.05681268,0.3868639,-0.01680604,-0.04173147,0.02153235,-0.03415502,-0.005591718,-0.05047012,-0.1191272,0.03405297
329,3.29,40.68332,-75.289,110.0222,20.88,270.7072,8,10,1422118169,0.0005187988,0.1026154,-1.07962,26.13542,11.97764,-25.52094,280.6776,293.0376,25,0.01215813,-0.03458461,-0.06715667,0.3868645,-0.0173701,-0.04065942,0.05198853,-0.03089673,0.003237735,0.04538527,-0.002455473,0.01635677
330,3.3,40.68332,-75.289,110.0222,20.88,270.7072,8,10,1422118169,0.002243042,0.1120148,-1.059143,26.13542,11.97764,-25.52094,280.6776,293.0376,25,0.01215813,-0.03458461,-0.06715667,0.3868645,-0.0173701,-0.04065942,0.05198853,-0.03089673,0.003237735,0.04538527,-0.002455473,0.01635677
331,3.31,40.68332,-75.289,110.0222,20.88,270.7072,8,10,1422118169,-0.0226593,-0.009460449,-1.043564,26.13542,12.04842,-25.31638,280.6752,293.0352,25,0.05402409,-0.04960297,-0.0654352,0.3868199,-0.01761496,-0.0404345,0.01013909,-0.01344695,-0.007106379,0.01811845,0.06219187,-0.08059274
332,3.32,40.68332,-75.289,110.0222,20.88,270.7072,8,10,1422118169,-0.08831787,-0.05873108,-0.9670105,26.13542,12.04842,-25.31638,280.6752,293.0352,25,0.021072,-0.05167118,-0.07061105,0.386779,-0.01703565,-0.04254516,0.05198783,-0.02846014,-0.005384434,0.01926245,0.06948245,-0.06019295
333,3.33,40.68332,-75.289,110.0222,20.88,270.7072,8,10,1422118169,-0.08831787,-0.05873108,-0.9670105,25.95851,12.15458,-25.35043,280.6767,293.0367,25,0.04603727,-0.01644475,-0.06334808,0.386779,-0.01703565,-0.04254516,0.05198783,-0.02846014,-0.005384434,0.01926245,0.06948245,-0.06019295
334,3.34,40.68332,-75.289,110.0222,20.88,270.7072,8,10,1422118169,-0.08831787,-0.05873108,-0.9670105,25.95851,12.15458,-25.35043,280.6767,293.0367,25,0.04603727,-0.01644475,-0.06334808,0.386779,-0.01703565,-0.04254516,0.05198783,-0.02846014,-0.005384434,0.01926245,0.06948245,-0.06019295
335,3.35,40.68332,-75.289,110.0222,20.88,270.7072,8,10,1422118169,-0.02380371,0.04096985,-0.9156647,25.64006,11.55299,-25.38452,280.669,293.029,25,0.04603727,-0.01644475,-0.06334808,0.3867054,-0.01741936,-0.04219781,0.01903575,-0.0305284,-0.01056041,-0.005256332,-0.05164574,-0.04460562
336,3.36,40.68332,-75.289,110.0222,20.88,270.7072,8,10,1422118169,0.02027893,0.01589966,-1.022949,25.64006,11.55299,-25.38452,280.669,293.029,25,0.009728794,-0.03831596,-0.05977146,0.3866337,-0.01773741,-0.04129445,0.006388945,-0.01105286,-0.004702718,0.005956839,-0.02977759,-0.1590907
337,3.37,40.68332,-75.289,110.0222,20.88,270.7072,8,10,1422118169,-0.0435791,-0.05081177,-1.00029,25.42777,11.55299,-25.11166,280.6646,293.0246,25,-0.005272793,-0.01895372,-0.0662187,0.3866863,-0.01631424,-0.04024658,0.007699361,-0.01716372,0.0002778796,0.03657924,-0.02433606,-0.02389197
338,3.38,40.68332,-75.289,110.0222,20.88,270.7072,8,10,1422118169,-0.05488586,-0.0761261,-1.01796,25.42777,11.55299,-25.11166,280.6646,293.0246,25,0.02533146,-0.0206648,-0.06471428,0.3866863,-0.01631424,-0.04024658,0.007699361,-0.01716372,0.0002778796,0.03657924,-0.02433606,-0.02389197
339,3.39,40.68332,-75.289,110.0222,20.88,270.7072,8,10,1422118169,-0.06539917,-0.005752563,-1.067978,25.25085,11.23449,-24.87296,280.6556,293.0156,25,-0.01756595,-0.01433313,-0.07005126,0.3866384,-0.01640674,-0.04035601,-0.007302221,0.002198481,-0.006169498,-0.02718646,-0.09115683,-0.001238588
340,3.4,40.68332,-75.289,110.0222,20.88,270.7072,8,10,1422118169,-0.08534241,0.05107117,-1.082611,25.25085,11.23449,-24.87296,280.6556,293.0156,25,-0.009173525,-0.009142365,-0.06019809,0.3865131,-0.01637326,-0.04033978,-0.01959536,0.006818974,-0.01000231,-0.04903996,-0.0460814,-0.06892537
341,3.41,40.68332,-75.289,110.0222,20.88,270.7072,8,10,1422118169,-0.08534241,0.05107117,-1.082611,25.25085,11.23449,-24.87296,280.6556,293.0156,25,-0.009173525,-0.009142365,-0.06019809,0.3865131,-0.01637326,-0.04033978,-0.01959536,0.006818974,-0.01000231,-0.04903996,-0.0460814,-0.06892537
342,3.42,40.68332,-75.289,110.0222,20.88,270.7072,8,10,1422118169,-0.08534241,0.05107117,-1.082611,25.25085,11.23449,-24.87296,280.6556,293.0156,25,-0.009173525,-0.009142365,-0.06019809,0.3865131,-0.01637326,-0.04033978,-0.01959536,0.006818974,-0.01000231,-0.04903996,-0.0460814,-0.06892537
343,3.43,40.68332,-75.289,110.0222,20.88,270.7072,8,10,1422118169,0.00730896,-0.03027344,-0.9725647,25.18009,11.16371,-24.60013,280.646,293.006,25,-0.01963469,-0.03658544,-0.06372279,0.3863732,-0.01872966,-0.04173353,-0.03301955,0.000353204,0.002229235,-0.02245595,-0.09938438,-0.03603436
344,3.44,40.68332,-75.289,110.0222,20.88,270.7072,8,10,1422118169,-0.03688049,-0.03710938,-0.9550171,25.32162,10.80982,-24.39551,280.6286,292.9886,25,-0.01963469,-0.03658544,-0.06372279,0.3863732,-0.01872966,-0.04173353,-0.03301955,0.000353204,0.002229235,-0.02245595,-0.09938438,-0.03603436
345,3.45,40.68332,-75.289,110.0222,20.88,270.7072,8,10,1422118169,-0.02642822,0.03497314,-0.9181213,25.10932,10.5975,-23.98627,280.6087,292.9687,25,-0.04341485,-0.006319148,-0.06911542,0.3863644,-0.01887506,-0.04188262,-0.0216657,-0.01544951,-0.003673529,0.02616635,-0.07214381,0.02638038
346,3.46,40.68332,-75.289,110.0222,20.88,270.7072,8,10,1422118169,-0.02078247,0.0463562,-0.9947968,25.10932,10.5975,-23.98627,280.6087,292.9687,25,-0.02107572,-0.02794295,-0.05644197,0.3862246,-0.01959598,-0.03937747,-0.04542448,0.01481145,-0.009067094,-0.01730096,-0.07647666,0.04401587
347,3.47,40.68332,-75.289,110.0222,20.88,270.7072,8,10,1422118169,-0.07098389,-0.01791382,-1.054077,25.35699,10.20823,-23.8158,280.5803,292.9403,25,-0.06141596,-0.02649925,-0.06416993,0.3862261,-0.01959518,-0.03958239,-0.02308534,-0.006812424,0.003606163,-0.001203897,0.006784145,0.004228137
348,3.48,40.68332,-75.289,110.0222,20.88,270.7072,8,10,1422118169,-0.005020142,0.01011658,-0.931366,25.35699,10.20823,-23.8158,280.5803,292.9403,25,-0.00900042,-0.01778832,-0.06134645,0.3861914,-0.01967175,-0.04014942,-0.06342557,-0.005368769,-0.004121925,-0.05132926,-0.05805245,-0.05507635
349,3.49,40.68332,-75.289,110.0222,20.88,270.7072,8,10,1422118169,-0.005020142,0.01011658,-0.931366,25.35699,10.20823,-23.8158,280.5803,292.9403,25,-0.00900042,-0.01778832,-0.06134645,0.3861914,-0.01967175,-0.04014942,-0.06342557,-0.005368769,-0.004121925,-0.05132926,-0.05805245,-0.05507635
350,3.5,40.68332,-75.289,110.0222,20.88,270.7072,8,10,1422118169,-0.005020142,0.01011658,-0.931366,25.35699,10.20823,-23.8158,280.5803,292.9403,25,-0.00900042,-0.01778832,-0.06134645,0.3861914,-0.01967175,-0.04014942,-0.06342557,-0.005368769,-0.004121925,-0.05132926,-0.05805245,-0.05507635
351,3.51,40.68332,-75.289,110.0222,20.88,270.7072,8,10,1422118169,-0.005020142,0.01011658,-0.931366,25.35699,10.20823,-23.8158,280.5803,292.9403,25,-0.00900042,-0.01778832,-0.06134645,0.3861914,-0.01967175,-0.04014942,-0.06342557,-0.005368769,-0.004121925,-0.05132926,-0.05805245,-0.05507635
352,3.52,40.68332,-75.289,110.0222,20.88,270.7072,8,10,1422118169,-0.01733398,0.02435303,-1.020416,25.25084,9.606636,-24.25912,280.5053,292.8653,25,-0.04314641,-0.02234472,-0.06405248,0.3862289,-0.01920159,-0.0400659,-0.002250894,-0.007542592,0.001331399,0.01567548,0.008849237,0.05893454
353,3.53,40.68332,-75.289,110.0222,20.88,270.7072,8,10,1422118169,-0.03898621,0.03118896,-0.9989471,25.25084,9.606636,-24.25912,280.5053,292.8653,25,-0.03948216,-0.02347284,-0.06032513,0.3861766,-0.01917821,-0.03984202,-0.04514406,-0.001210445,-0.004005864,0.001827827,-0.01547845,-0.0213936
354,3.54,40.68332,-75.289,110.0222,20.88,270.7072,8,10,1422118169,-0.02148438,0.01269531,-0.9295044,25.32161,9.252747,-24.19092,280.4576,292.8175,25,-0.0125315,-0.02650325,-0.0576111,0.3861817,-0.0191935,-0.04016589,-0.0414798,-0.002338608,-0.0002786367,-0.01980937,-0.008966129,6.227446E-005
355,3.55,40.68332,-75.289,110.0222,20.88,270.7072,8,10,1422118169,-0.07196045,-0.04502869,-0.9590912,25.32161,9.252747,-24.19092,280.4576,292.8175,25,0.003335876,-0.02609605,-0.05379399,0.3861898,-0.01920589,-0.04037723,-0.01452914,-0.005369063,0.002435264,-0.002295319,-0.02767095,0.06949628
356,3.56,40.68332,-75.289,110.0222,20.88,270.7072,8,10,1422118169,-0.02642822,-0.01448059,-0.9517517,25.28624,9.429695,-24.02039,280.4137,292.7737,25,0.003335876,-0.02609605,-0.05379399,0.3861898,-0.01920589,-0.04037723,-0.01452914,-0.005369063,0.002435264,-0.002295319,-0.02767095,0.06949628
357,3.57,40.68332,-75.289,110.0222,20.88,270.7072,8,10,1422118169,-0.02642822,-0.01448059,-0.9517517,25.28624,9.429695,-24.02039,280.4137,292.7737,25,-0.02483211,-0.02431946,-0.05404965,0.3861898,-0.01920589,-0.04037723,-0.01452914,-0.005369063,0.002435264,-0.002295319,-0.02767095,0.06949628
358,3.58,40.68332,-75.289,110.0222,20.88,270.7072,8,10,1422118169,-0.02642822,-0.01448059,-0.9517517,25.28624,9.429695,-24.02039,280.4137,292.7737,25,-0.02483211,-0.02431946,-0.05404965,0.3861898,-0.01920589,-0.04037723,-0.01452914,-0.005369063,0.002435264,-0.002295319,-0.02767095,0.06949628
359,3.59,40.68332,-75.289,110.0222,20.88,270.7072,8,10,1422118169,-0.02642822,-0.01448059,-0.9517517,25.28624,9.429695,-24.02039,280.4137,292.7737,25,-0.02483211,-0.02431946,-0.05404965,0.3861898,-0.01920589,-0.04037723,-0.01452914,-0.005369063,0.002435264,-0.002295319,-0.02767095,0.06949628
360,3.6,40.68332,-75.289,110.0222,20.88,270.7072,8,10,1422118169,-0.003875732,0.0319519,-0.9989624,24.7555,9.323532,-24.32727,280.3334,292.6934,25,0.004537228,-0.02117107,-0.06365781,0.3862837,-0.01961772,-0.03865949,-0.001150005,-0.0001083312,0.001271277,0.02100562,0.00830143,0.06490221
361,3.61,40.68332,-75.289,110.0222,20.88,270.7072,8,10,1422118169,-0.03894043,0.03231812,-0.9393768,24.7555,9.323532,-24.32727,280.3334,292.6934,25,0.009474728,-0.02351944,-0.06359442,0.3862799,-0.01967082,-0.03859786,0.009886404,-0.001077236,0.0001451588,0.02064673,-0.032912,0.03636961
362,3.62,40.68332,-75.289,110.0222,20.88,270.7072,8,10,1422118169,-0.06608582,0.003585815,-1.001907,24.89703,9.677414,-24.12268,280.3006,292.6606,25,0.01436163,-0.02461746,-0.05985694,0.3862319,-0.01911568,-0.0383505,0.007493384,-0.002383946,-0.003549758,-0.01983997,-0.006022983,0.05970531
363,3.63,40.68332,-75.289,110.0222,20.88,270.7072,8,10,1422118169,-0.05415344,-0.004379272,-0.9669952,24.89703,9.677414,-24.12268,280.3006,292.6606,25,0.00705285,-0.024814,-0.06360321,0.3862419,-0.01916081,-0.03826285,0.01238029,-0.003481989,0.0001876602,-0.04694021,-0.0346677,-0.00282271
364,3.64,40.68332,-75.289,110.0222,20.88,270.7072,8,10,1422118169,-0.009811401,0.03721619,-0.9766998,24.72012,9.783577,-24.29321,280.2718,292.6318,25,-0.0002149171,-0.03235821,-0.05376709,0.3862419,-0.01916081,-0.03826285,0.01238029,-0.003481989,0.0001876602,-0.04694021,-0.0346677,-0.00282271
365,3.65,40.68332,-75.289,110.0222,20.88,270.7072,8,10,1422118169,0.01347351,0.0259552,-1.01413,24.72012,9.783577,-24.29321,280.2718,292.6318,25,-0.0002149171,-0.03235821,-0.05376709,0.3862419,-0.01916081,-0.03826285,0.01238029,-0.003481989,0.0001876602,-0.04694021,-0.0346677,-0.00282271
366,3.66,40.68332,-75.289,110.0222,20.88,270.7072,8,10,1422118169,0.01347351,0.0259552,-1.01413,24.72012,9.783577,-24.29321,280.2718,292.6318,25,-0.0002149171,-0.03235821,-0.05376709,0.3862419,-0.01916081,-0.03826285,0.01238029,-0.003481989,0.0001876602,-0.04694021,-0.0346677,-0.00282271
367,3.67,40.68332,-75.289,110.0222,20.88,270.7072,8,10,1422118169,0.01347351,0.0259552,-1.01413,24.72012,9.783577,-24.29321,280.2718,292.6318,25,-0.0002149171,-0.03235821,-0.05376709,0.3862419,-0.01916081,-0.03826285,0.01238029,-0.003481989,0.0001876602,-0.04694021,-0.0346677,-0.00282271
368,3.68,40.68332,-75.289,110.0222,20.88,270.7072,8,10,1422118169,-0.03971863,0.004669189,-1.022247,24.7555,9.889748,-24.46371,280.2154,292.5754,25,0.00336304,-0.02611203,-0.05747954,0.3861506,-0.0199078,-0.03692668,-0.001061731,-0.00137385,-0.006090061,-0.01982571,-0.0322491,-0.02312705
369,3.69,40.68332,-75.289,110.0222,20.88,270.7072,8,10,1422118169,-0.05102539,0.03630066,-1.047577,24.7555,9.889748,-24.46371,280.2154,292.5754,25,0.00336304,-0.02611203,-0.05747954,0.3861506,-0.0199078,-0.03692668,-0.001061731,-0.00137385,-0.006090061,-0.01982571,-0.0322491,-0.02312705
370,3.7,40.68332,-75.289,110.0222,20.88,270.7072,8,10,1422118169,-0.01966858,0.007141113,-1.063858,24.5432,10.24364,-24.39551,280.1991,292.5591,25,-0.007296262,-0.04123266,-0.06603281,0.3861513,-0.01990183,-0.0369192,0.001390512,-0.004979549,0.002564016,-0.03113844,-0.0006101535,-0.04845624
371,3.71,40.68332,-75.289,110.0222,20.88,270.7072,8,10,1422118169,0.0141449,0.003250122,-0.9604645,24.5432,10.24364,-24.39551,280.1991,292.5591,25,0.002172873,-0.02738182,-0.05870672,0.3861121,-0.020093,-0.03697317,-0.009268786,-0.02010022,-0.005989388,0.0004093391,-0.02982364,-0.06474318
372,3.72,40.68332,-75.289,110.0222,20.88,270.7072,8,10,1422118169,-0.01702881,-0.01641846,-1.024612,24.22476,10.42058,-24.42957,280.1898,292.5497,25,0.009828396,-0.03837455,-0.07328513,0.3860948,-0.02021982,-0.03716815,0.000200354,-0.006249435,0.001336571,0.003831798,-0.01739945,0.002873993
373,3.73,40.68332,-75.289,110.0222,20.88,270.7072,8,10,1422118169,-0.01702881,-0.01641846,-1.024612,24.22476,10.42058,-24.42957,280.1898,292.5497,25,0.009828396,-0.03837455,-0.07328513,0.3860948,-0.02021982,-0.03716815,0.000200354,-0.006249435,0.001336571,0.003831798,-0.01739945,0.002873993
374,3.74,40.68332,-75.289,110.0222,20.88,270.7072,8,10,1422118169,-0.01702881,-0.01641846,-1.024612,24.22476,10.42058,-24.42957,280.1898,292.5497,25,0.009828396,-0.03837455,-0.07328513,0.3860948,-0.02021982,-0.03716815,0.000200354,-0.006249435,0.001336571,0.003831798,-0.01739945,0.002873993
375,3.75,40.68332,-75.289,110.0222,20.88,270.7072,8,10,1422118169,-0.01702881,-0.01641846,-1.024612,24.22476,10.42058,-24.42957,280.1898,292.5497,25,0.009828396,-0.03837455,-0.07328513,0.3860948,-0.02021982,-0.03716815,0.000200354,-0.006249435,0.001336571,0.003831798,-0.01739945,0.002873993
376,3.76,40.68332,-75.289,110.0222,20.88,270.7072,8,10,1422118169,0.003387451,0.003265381,-1.001083,23.97708,11.02218,-24.39545,280.197,292.557,25,0.01326148,-0.03204316,-0.05734132,0.3859867,-0.01961766,-0.03591372,-0.001895426,-0.0223694,-0.003450184,-0.02017591,-0.01938073,-0.002424038
377,3.77,40.68332,-75.289,110.0222,20.88,270.7072,8,10,1422118169,-0.0004272461,0.03536987,-1.091553,23.97708,11.02218,-24.39545,280.197,292.557,25,-0.00356544,-0.04728229,-0.0585741,0.3859703,-0.02015342,-0.03442122,0.01120525,-0.01093039,0.003251918,-0.008821066,-0.03813756,0.03343016
378,3.78,40.68332,-75.289,110.0222,20.88,270.7072,8,10,1422118169,-0.01226807,0.05023193,-1.029388,24.08323,11.19913,-24.70236,280.205,292.565,25,-0.007613711,-0.02639885,-0.06125617,0.3860013,-0.02037187,-0.03433161,-0.005621661,-0.02616958,0.00201901,0.02374591,-0.03105948,-0.001880023
379,3.79,40.68332,-75.289,110.0222,20.88,270.7072,8,10,1422118169,0.0001831055,0.02583313,-0.958252,24.08323,11.19913,-24.70236,280.205,292.565,25,0.02442625,-0.0355287,-0.06950105,0.3859707,-0.02049207,-0.03450069,-0.009669925,-0.005286202,-0.0006632577,0.008210377,0.01573808,-0.03019335
